Depth(m),TVD(m),SPP Avg(bar),Flow In Pum Avg(lpm),ROP Avg(m/hr),Torque Abs Avg(kN-m),WOB Avg(mton),RPM Surface Avg(rpm),Dens Mud(sg),Annular Press(barg),well_id,SPP_smooth,SPP_ratio,AP_smooth,AP_ratio,mode,distance_to_low_pressure_m,is_core_drill
2345.0,1995.8424,92.2596,1149.8438,62.0043,17.4905,5.081,78.7193,1.2079,253.6064,A,92.2596,1.0,253.4497,1.0006182686347627,drill,6.0,True
2346.0,1995.8629,92.6682,1149.8131,72.3668,17.9465,5.6204,78.6518,1.2077,253.6342,A,92.2596,1.0044288074086598,253.4497,1.000727955093259,drill,7.0,True
2347.0,1995.8805,92.1248,1149.7748,47.1009,16.743,3.7,78.5752,1.2067,253.5274,A,92.2596,0.9985389054363989,253.4497,1.0003065697059417,drill,8.0,True
2348.0,1995.8973,92.4232,1149.7944,59.5661,16.8286,4.0673,79.2322,1.2063,253.4798,A,92.2596,1.0017732572003346,253.4497,1.000118761237437,drill,8.0,True
2349.0,1995.9131,92.1292,1149.7695,58.1354,17.3321,5.3312,78.6434,1.2075,253.4088,A,92.2596,0.9985865969503444,253.4433,0.9998638748785232,drill,7.0,True
2350.0,1995.9279,92.3174,1149.829,56.867,18.1473,6.0176,78.215,1.207,253.4132,A,92.2261,1.0009899583740396,253.4132,1.0,drill,6.0,True
2351.0,1995.9417,92.5079,1149.8368,70.1804,18.8481,6.48,78.3607,1.2068,253.4533,A,92.1537,1.0038435787168611,253.4131,1.000158634261607,drill,5.0,False
2352.0,1995.9543,92.3404,1149.7748,55.5815,17.6473,5.0777,78.9631,1.2069,253.4433,A,92.1292,1.0022924328008926,253.4088,1.0001361436540483,drill,4.0,False
2353.0,1995.9666,91.9136,1149.7748,70.6684,17.9531,6.2859,78.7011,1.2073,253.3851,A,92.1292,0.9976598081824222,253.4088,0.999906475228958,drill,3.0,False
2354.0,1995.9768,92.4749,1149.8365,63.8865,17.5909,5.9639,78.6934,1.2073,253.3508,A,92.1248,1.0038002796206886,253.3851,0.9998646329243511,drill,2.0,False
2355.0,1995.9871,92.4453,1149.8959,61.2656,17.8156,6.587,78.4653,1.2079,253.4131,A,91.9136,1.0057847804895033,253.3508,1.000245904098191,drill,1.0,False
2356.0,1995.9954,91.8876,1149.7909,58.9111,17.1635,5.7154,78.7063,1.2084,253.2915,A,91.8876,1.0,253.2915,1.0,low_pressure_event,0.0,False
2357.0,1996.0033,80.9126,1150.2637,56.135,16.9667,5.2628,79.594,1.2088,252.0303,A,91.3985,0.8852727342352446,253.1664,0.9955124376694537,low_pressure_event,0.0,False
2358.0,1996.0101,81.1228,1149.9502,49.6919,17.2485,5.9858,78.2996,1.209,252.4145,A,91.3985,0.8875725531600628,253.0125,0.9976364804110469,low_pressure_event,0.0,False
2359.0,1996.0155,91.3004,1149.743,60.4272,17.5192,5.8299,78.7783,1.2091,253.1664,A,91.3004,1.0,252.4145,1.0029788304554612,low_pressure_event,0.0,False
2360.0,1996.0204,84.1997,1150.0406,65.0825,17.9314,6.0511,78.5076,1.2092,251.9198,A,91.202,0.9232220784631917,252.033,0.9995508524677325,low_pressure_event,0.0,False
2361.0,1996.0239,75.4024,1150.5067,62.1711,18.1366,6.2167,78.5972,1.2084,251.9884,A,90.8905,0.8295960523927143,252.0303,0.9998337501482957,low_pressure_event,0.0,False
2362.0,1996.0267,88.9422,1149.7748,60.2144,16.1743,5.4827,79.7131,1.2075,253.0125,A,90.7484,0.9800966187833614,251.9884,1.0040640759654016,low_pressure_event,0.0,False
2363.0,1996.0284,87.6834,1149.932,49.8094,15.9437,5.0418,78.558,1.2057,251.8613,A,90.5328,0.9685263241609672,251.9798,0.9995297242080515,low_pressure_event,0.0,False
2364.0,1996.0292,80.6507,1150.0889,47.9281,16.8894,5.3802,78.5051,1.203,251.4584,A,90.4215,0.8919416289267487,251.9442,0.9980717952626018,low_pressure_event,0.0,False
2365.0,1996.0287,90.7484,1149.7748,61.6403,17.3008,5.4375,79.2538,1.2025,251.9798,A,90.3053,1.004906688754702,251.9198,1.000238171036973,low_pressure_event,0.0,False
2366.0,1996.0275,91.202,1149.7748,74.3591,17.4089,5.9312,78.3631,1.204,252.033,A,90.2563,1.0104779389361187,251.9093,1.0004910497548125,low_pressure_event,0.0,False
2367.0,1996.0249,91.3985,1149.741,72.6471,17.6184,6.029,79.1116,1.2044,251.9093,A,90.2356,1.0128873748276732,251.8613,1.0001905810857008,drill,1.0,False
2368.0,1996.022,91.4358,1149.4434,72.5294,17.3036,4.6511,78.424,1.202,251.9442,A,90.2356,1.013300737181334,251.4584,1.0019319298937717,drill,2.0,False
2369.0,1996.0177,90.8905,1149.5315,58.6469,15.779,4.601,78.7271,1.2044,251.3224,A,90.2356,1.0072576677054288,251.394,0.9997151881110925,drill,3.0,False
2370.0,1996.0121,90.5328,1149.699,21.1782,14.926,6.8317,79.3059,1.2021,251.1878,A,89.6919,1.0093754285504042,251.3224,0.9994644329355442,drill,4.0,False
2371.0,1996.0055,90.4215,1149.6693,34.3348,13.9659,8.0278,78.8503,1.2024,251.237,A,89.8656,1.0061859042837302,251.237,1.0,drill,4.0,False
2372.0,1995.9987,90.3053,1149.6924,20.9032,13.4005,7.6644,79.6691,1.2024,251.394,A,89.8656,1.0048928622298188,251.1878,1.0008208997411498,drill,3.0,False
2373.0,1995.9899,90.2356,1149.7676,17.5576,14.3603,8.6701,78.8139,1.2022,250.7502,A,89.8656,1.0041172595520422,250.7502,1.0,drill,2.0,False
2374.0,1995.9806,90.2563,1149.7555,18.8708,14.5318,9.0549,78.7603,1.2023,250.7411,A,89.8656,1.0043476035323862,250.7411,1.0,drill,1.0,False
2375.0,1995.9707,89.6919,1149.6761,17.4056,15.6509,5.4888,77.6323,1.2016,249.372,A,90.2356,0.9939746618851096,250.4457,0.9957128431432444,low_pressure_event,0.0,False
2376.0,1995.9587,75.1365,1150.5195,64.6545,16.5942,4.0258,78.8043,1.2018,248.6175,A,89.8948,0.8358269888803356,250.4457,0.9927002140583768,low_pressure_event,0.0,False
2377.0,1995.9452,75.2741,1150.2637,84.1362,17.2744,4.9356,79.285,1.2003,249.3144,A,89.8948,0.8373576669618265,250.4457,0.9954828531693697,low_pressure_event,0.0,False
2378.0,1995.9327,79.4015,1150.5259,70.4582,18.7863,6.6243,78.2485,1.2012,248.7237,A,89.8948,0.8832713349381721,250.4457,0.9931242580727081,low_pressure_event,0.0,False
2379.0,1995.9203,70.627,1150.4792,74.1808,19.0247,7.3098,78.4322,1.2011,248.8366,A,89.8948,0.7856627969582222,250.4457,0.9935750543930282,low_pressure_event,0.0,False
2380.0,1995.9081,86.824,1149.7748,69.3668,19.5766,8.1706,78.7261,1.2006,250.0177,A,89.8948,0.9658400708383577,250.4457,0.9982910467219042,low_pressure_event,0.0,False
2381.0,1995.8953,89.8656,1149.7748,69.7826,19.223,7.4091,78.9896,1.2006,250.1458,A,89.8948,0.9996751758722418,250.4457,0.9988025348408858,low_pressure_event,0.0,False
2382.0,1995.8837,89.1162,1149.7748,73.6045,20.018,8.672,78.036,1.2015,250.263,A,89.8948,0.9913387648673784,250.4457,0.9992705005516166,drill,1.0,False
2383.0,1995.8719,89.3885,1149.7748,69.1179,20.2592,8.9896,78.653,1.2006,250.2764,A,89.8948,0.9943678610998633,250.4457,0.9993240051635943,drill,2.0,False
2384.0,1995.8606,89.3272,1149.7748,73.5524,20.3906,8.9053,78.5212,1.2002,250.3244,A,89.8948,0.9936859529138504,250.4457,0.9995156634751565,drill,3.0,False
2385.0,1995.8492,90.2851,1149.7748,72.4201,20.4426,9.1655,78.523,1.2015,250.4457,A,89.8948,1.0043417416802751,250.4457,1.0,drill,4.0,False
2386.0,1995.8376,89.8948,1149.7748,84.0314,20.9075,10.0274,78.7584,1.2014,250.4625,A,89.9944,0.9988932644697893,250.4625,1.0,drill,5.0,False
2387.0,1995.827,90.2399,1149.7748,82.9889,20.9566,10.5988,78.3004,1.2014,250.5306,A,90.173,1.000741907222783,250.5306,1.0,drill,6.0,True
2388.0,1995.8168,90.8187,1149.7748,89.6887,21.8006,11.5007,78.1788,1.2015,250.6006,A,90.173,1.0071606800261719,250.5306,1.0002794069866117,drill,7.0,True
2389.0,1995.8059,90.5324,1149.7748,89.3124,22.3953,12.6426,79.2191,1.2013,250.6208,A,90.2399,1.0032413599749113,250.6006,1.0000806063513017,drill,8.0,True
2390.0,1995.7958,90.5211,1149.7748,111.8782,22.3439,12.1085,78.3814,1.2001,250.6147,A,90.2851,1.002613941835364,250.6147,1.0,drill,9.0,True
2391.0,1995.7864,90.173,1149.7748,90.2862,22.1284,12.4316,77.9156,1.1999,250.617,A,90.3363,0.9981923102894408,250.617,1.0,drill,10.0,True
2392.0,1995.7764,90.3422,1149.7748,91.3451,22.0899,12.5014,78.8617,1.2004,250.6756,A,90.3422,1.0,250.6208,1.0002186570308609,drill,11.0,True
2393.0,1995.7676,89.9944,1149.8933,97.7161,21.5446,10.7313,77.7783,1.2005,250.6677,A,90.5211,0.9941814670833651,250.643,1.0000985465383034,drill,12.0,True
2394.0,1995.7581,90.8933,1149.7748,87.23,23.2833,12.3711,78.4576,1.2005,250.643,A,90.5324,1.003986418122131,250.6598,0.9999329768873988,drill,13.0,True
2395.0,1995.7491,90.5719,1149.7748,89.5952,22.7923,12.7712,78.0798,1.199,250.6598,A,90.5719,1.0,250.6677,0.9999684841724721,drill,14.0,True
2396.0,1995.7405,90.6014,1149.6691,90.1412,22.5625,11.433,78.2212,1.1987,250.6996,A,90.6014,1.0,250.6756,1.0000957412687952,drill,15.0,True
2397.0,1995.7319,90.3363,1149.7,95.4418,22.6705,12.6031,78.9552,1.2002,250.6893,A,90.8187,0.994688318595179,250.6893,1.0,drill,16.0,True
2398.0,1995.7239,89.8733,1149.6614,78.1482,18.1483,7.9918,76.4459,1.2,249.7245,A,90.8933,0.9887780507474149,250.6996,0.996110484420398,drill,17.0,True
2399.0,1995.7152,91.7371,1149.7748,91.4013,21.9101,11.5259,78.8873,1.2008,250.7098,A,90.8986,1.009224564514745,250.7098,1.0,drill,18.0,True
2400.0,1995.7089,91.6753,1149.7748,74.7764,21.6983,10.9852,79.4367,1.2006,251.1288,A,90.9453,1.008026802924395,251.108,1.0000828328846552,drill,18.0,True
2401.0,1995.701,91.0353,1149.7748,78.1869,20.8383,9.627,79.7063,1.1997,251.108,A,91.0353,1.0,251.1288,0.9999171739760633,drill,17.0,True
2402.0,1995.6938,90.9453,1149.7748,66.4617,19.1742,7.9856,79.3801,1.2003,251.1806,A,91.1534,0.9977170352394974,251.1806,1.0,drill,16.0,True
2403.0,1995.687,91.2627,1149.7748,87.6379,19.6034,8.3057,79.7458,1.2,251.3241,A,91.2627,1.0,251.3241,1.0,drill,15.0,True
2404.0,1995.6801,91.6988,1149.7748,106.6592,20.043,8.9313,79.5303,1.2001,251.381,A,91.382,1.003466765883872,251.381,1.0,drill,14.0,True
2405.0,1995.674,91.6558,1149.7748,76.047,19.9293,9.138,79.4712,1.2,251.4134,A,91.443,1.002327132749363,251.4134,1.0,drill,13.0,True
2406.0,1995.6676,91.1534,1149.5135,79.5586,20.2648,9.3624,79.547,1.1987,251.5261,A,91.4664,0.9965779783614531,251.5261,1.0,drill,12.0,True
2407.0,1995.6615,91.443,1149.4889,72.116,20.4975,9.5446,79.4514,1.1982,251.6306,A,91.5762,0.9985454736055874,251.6306,1.0,drill,11.0,True
2408.0,1995.6554,91.4664,1149.6021,72.0496,20.6783,10.1424,79.3874,1.1982,251.6943,A,91.6558,0.9979335732163157,251.6943,1.0,drill,10.0,True
2409.0,1995.6492,90.8986,1149.7034,76.7914,20.3689,9.1762,79.9573,1.1995,251.7635,A,91.6558,0.9917386570189776,251.6943,1.0002749366990036,drill,9.0,True
2410.0,1995.6429,91.382,1149.7748,115.8025,20.7531,9.8439,79.9976,1.1998,251.8197,A,91.5762,0.9978793616682065,251.6943,1.0004982234401019,drill,8.0,True
2411.0,1995.6365,92.0316,1149.7748,72.2214,21.022,10.4546,78.6634,1.1997,251.9708,A,91.4664,1.0061793183070504,251.7635,1.000823391794283,drill,7.0,True
2412.0,1995.6298,91.7054,1149.7748,77.3479,21.0645,10.1154,80.2088,1.1996,252.0135,A,91.5762,1.0014108469231089,251.8197,1.0007695982482705,drill,6.0,True
2413.0,1995.6234,91.7108,1149.7748,67.3285,21.0033,9.5148,79.3008,1.1978,252.1113,A,91.6558,1.0006000711357057,251.9708,1.000557604293831,drill,5.0,False
2414.0,1995.6165,92.0876,1149.7748,74.3423,21.2429,9.8804,78.7308,1.1989,252.1424,A,91.6988,1.0042399682438592,252.0135,1.000511480535765,drill,4.0,False
2415.0,1995.6096,91.5762,1149.7748,70.8882,21.1765,10.7893,79.696,1.1984,252.2516,A,91.7054,0.9985911407616127,252.1113,1.0005565002441381,drill,3.0,False
2416.0,1995.6024,92.5057,1149.7748,71.362,21.3032,11.0448,79.624,1.199,252.4148,A,91.7108,1.0086674633739974,252.1424,1.0010803419020364,drill,2.0,False
2417.0,1995.5948,92.1808,1149.7748,73.1492,21.0779,10.2504,79.3246,1.1993,252.576,A,92.0316,1.0016211822895615,252.2516,1.0012860176109883,drill,1.0,False
2418.0,1995.5879,92.1716,1149.7748,69.2535,21.3654,10.0825,79.3513,1.1992,252.6962,A,92.0876,1.0009121749290892,252.4148,1.0011148316184313,low_pressure_event,0.0,False
2419.0,1995.5806,81.4502,1150.7123,76.9332,21.2555,11.2864,79.3326,1.1995,251.1929,A,92.1716,0.8836800055548564,252.576,0.9945240244520461,low_pressure_event,0.0,False
2420.0,1995.5729,72.9253,1150.421,76.0533,21.9757,12.0364,79.3166,1.1971,251.4903,A,92.1808,0.7911115980768229,252.6962,0.9952278665053135,low_pressure_event,0.0,False
2421.0,1995.5653,87.6403,1149.6525,91.4436,22.119,12.8228,79.1475,1.1977,252.9904,A,92.5057,0.9474043221120427,252.7359,1.001006980013524,low_pressure_event,0.0,False
2422.0,1995.5586,93.3972,1149.3218,0.0,19.0435,11.0054,83.2192,,253.2942,A,93.1524,1.0026279516147731,252.9904,1.0012008360791556,low_pressure_event,0.0,False
2423.0,1995.5493,93.1524,1149.4608,76.5135,21.0562,11.3715,80.3192,,253.3345,A,93.1524,1.0,252.9904,1.0013601306610844,drill,1.0,False
2424.0,1995.5411,93.459,1149.478,62.8243,21.3793,10.8284,78.8026,,253.4541,A,93.1524,1.003291380576346,252.9904,1.00183287587197,drill,2.0,False
2425.0,1995.5325,93.3998,1149.5594,69.437,20.3849,10.539,80.0793,,253.4924,A,93.1524,1.0026558628655837,253.2942,1.000782489295057,drill,3.0,False
2426.0,1995.5239,93.2591,1149.5178,68.9733,17.8891,8.1353,79.6347,,252.7359,A,93.1524,1.001145434792877,253.3345,0.9976371161448598,drill,4.0,False
2427.0,1995.516,94.1024,1149.5997,41.7316,18.619,7.712,79.4745,,253.4183,A,93.2591,1.009042549198952,253.3345,1.0003307879503187,drill,5.0,False
2428.0,1995.5073,94.5614,1149.4023,68.6236,20.7541,10.3498,79.1151,,253.7551,A,93.2591,1.0139643209080937,253.3345,1.0016602555119811,drill,4.0,False
2429.0,1995.4988,93.7353,1149.4847,80.5291,21.3152,10.286,79.8611,,253.7303,A,93.2591,1.005106204113057,253.3345,1.001562361225968,drill,3.0,False
2430.0,1995.4894,93.86,1149.731,78.6716,21.8843,11.5983,79.1624,,253.7643,A,93.2591,1.0064433390414447,253.3345,1.0016965711342118,drill,2.0,False
2431.0,1995.4805,94.1396,1149.7748,55.472,22.1672,11.5762,79.2366,,253.7178,A,93.2591,1.0094414378864904,253.3345,1.0015130193479373,drill,1.0,False
2432.0,1995.4716,93.8333,1149.7748,90.8207,22.4343,10.3394,79.2172,,253.5233,A,93.2591,1.0061570399028084,253.3345,1.0007452597257775,low_pressure_event,0.0,False
2433.0,1995.4619,82.7241,1150.4628,141.1465,22.539,8.7517,79.8135,,252.5062,A,93.1524,0.8880511935280251,253.3345,0.9967304097941655,low_pressure_event,0.0,False
2434.0,1995.4515,75.8018,1150.4977,87.953,22.1191,10.9707,79.0365,,252.0331,A,93.0212,0.8148873590106342,253.2957,0.9950153121430801,low_pressure_event,0.0,False
2435.0,1995.4399,83.9383,1149.5389,97.95,23.4657,11.5509,79.3758,,253.5054,A,84.5309,0.9929895458347183,253.2957,1.00082788614256,low_pressure_event,0.0,False
2436.0,1995.4287,93.0212,1149.5145,94.2525,22.9091,11.7994,80.0952,,253.7115,A,84.5309,1.1004401940592137,253.2957,1.0016415596474793,low_pressure_event,0.0,False
2437.0,1995.4174,93.5345,1149.6313,73.8274,23.2182,12.7262,78.3049,,253.2957,A,84.5309,1.1065125297376461,253.3545,0.9997679141282275,drill,1.0,False
2438.0,1995.4047,80.7655,1150.4136,95.1717,21.9958,11.4506,80.5478,,252.1268,A,84.5309,0.9554553423659278,253.3545,0.995154220667089,low_pressure_event,0.0,False
2439.0,1995.3917,74.6261,1150.62,71.7303,23.139,11.6148,78.0958,,252.2699,A,84.5309,0.8828262800940246,253.3545,0.9957190418958416,low_pressure_event,0.0,False
2440.0,1995.3787,73.0381,1150.8586,84.9524,23.9374,12.727,79.0785,,251.5033,A,84.5309,0.864040250369983,253.3545,0.9926932420778001,low_pressure_event,0.0,False
2441.0,1995.3649,74.0867,1150.2308,108.2459,23.5018,12.4785,79.2265,,251.7746,A,84.5309,0.8764451815844856,253.3545,0.9937640736596349,low_pressure_event,0.0,False
2442.0,1995.3502,77.5262,1150.4633,96.1443,23.5022,11.7494,79.4739,,252.1422,A,84.5309,0.9171344443274589,253.3545,0.995215005062077,low_pressure_event,0.0,False
2443.0,1995.3353,72.8914,1150.6168,81.2244,22.7399,12.2539,79.2658,,251.7828,A,84.5309,0.8623047903192798,253.3545,0.9937964393764469,low_pressure_event,0.0,False
2444.0,1995.3203,73.7937,1150.4823,93.2862,22.4382,12.7669,78.8926,,252.1113,A,93.0212,0.7932998069257331,253.5054,0.9945007088606396,low_pressure_event,0.0,False
2445.0,1995.3043,84.5309,1150.1202,93.5368,23.152,12.3086,78.2143,,253.3545,A,93.0212,0.908727257872399,253.6201,0.9989527643905195,low_pressure_event,0.0,False
2446.0,1995.2881,93.5164,1149.7211,111.0372,22.8982,12.6378,78.3875,,253.6201,A,93.0212,1.0053235176497402,253.6201,1.0,low_pressure_event,0.0,False
2447.0,1995.2705,93.5786,1149.5582,125.5622,23.1446,12.394,78.5959,,253.6304,A,92.2143,1.014794885391962,253.3545,1.0010889879595586,drill,1.0,False
2448.0,1995.2542,94.3032,1149.4292,95.7342,23.5474,13.4787,77.9805,,253.7854,A,92.2143,1.0226526688376967,253.3545,1.0017007789480747,drill,2.0,False
2449.0,1995.236,93.9516,1149.4332,93.7906,23.5895,12.9252,79.095,,253.7556,A,93.5164,1.004653729185469,253.3545,1.0015831571967342,drill,3.0,False
2450.0,1995.2179,93.989,1149.4478,89.4078,23.1064,12.1794,77.3204,,253.8193,A,93.5786,1.0043856180793473,253.3545,1.001834583557821,drill,4.0,False
2451.0,1995.1992,93.6582,1149.4229,83.3244,21.9031,10.4565,79.6962,,253.7489,A,93.6288,1.000314005946888,253.3545,1.0015567120378757,drill,4.0,False
2452.0,1995.1804,93.7286,1149.4752,82.3447,22.7883,12.0043,77.1443,,253.8232,A,93.6582,1.0007516693679785,253.3545,1.0018499770085,drill,3.0,False
2453.0,1995.16,93.9424,1149.3556,75.3736,21.8732,9.9916,79.0107,,253.8687,A,93.7286,1.0022810540219316,253.3545,1.0020295672664192,drill,2.0,False
2454.0,1995.141,93.6288,1149.5225,43.537,18.009,8.5879,78.7902,,253.9096,A,93.8724,0.997404988047605,253.3545,1.0021910011466149,drill,1.0,False
2455.0,1995.1183,92.2143,1149.4181,62.6406,16.157,2.4002,77.8728,,253.9599,A,93.9424,0.9816046854242598,253.3545,1.0023895371899847,low_pressure_event,0.0,False
2456.0,1995.0968,59.1579,730.3028,19.026,6.8102,-3.0909,36.8699,,249.23,A,93.9516,0.6296635714559411,253.2965,0.9839456921039177,low_pressure_event,0.0,False
2457.0,1995.0767,91.2238,1125.3115,53.7808,19.9544,5.423,76.7202,,253.0615,A,93.989,0.9705795359031375,253.1353,0.9997084563077532,low_pressure_event,0.0,False
2458.0,1995.0544,93.8724,1149.4673,107.4402,22.9272,6.9254,78.0451,,253.2965,A,94.3032,0.9954317562924694,253.0821,1.00084715592292,low_pressure_event,0.0,False
2459.0,1995.0325,95.4279,1149.5016,96.651,24.6562,11.6221,78.1213,,253.1353,A,93.989,1.0153092383151219,253.0615,1.0002916287147592,drill,1.0,False
2460.0,1995.0087,96.3169,1149.7748,73.2467,27.0386,12.5036,78.5186,,253.0821,A,93.989,1.0247677919756568,252.97,1.00044313554967,drill,2.0,False
2461.0,1994.9846,94.7235,1149.7526,67.0221,27.0275,13.5834,78.0122,,252.97,A,93.9424,1.0083146694144496,252.8811,1.0003515486131624,drill,3.0,False
2462.0,1994.9603,95.4879,1149.7748,67.2383,26.3703,13.6644,77.6318,,252.8811,A,93.9424,1.0164515703239432,252.7604,1.0004775273341868,drill,4.0,False
2463.0,1994.936,96.2373,1149.739,67.5559,26.2603,13.111,77.8008,,252.6651,A,93.9424,1.0244287989235956,252.704,0.9998460649613777,drill,5.0,False
2464.0,1994.9128,96.3037,1149.6392,69.2854,26.453,13.4074,77.9852,,252.6692,A,93.8724,1.0259000515593508,252.6692,1.0,drill,5.0,False
2465.0,1994.8895,95.4423,1149.4243,66.2529,25.7705,13.583,79.267,,252.5793,A,93.8724,1.0167237654518262,252.6651,0.9996604200580135,drill,4.0,False
2466.0,1994.8661,94.4709,1149.3207,56.8151,26.526,13.4753,76.7135,,252.704,A,93.8724,1.0063756759175222,252.5793,1.000493706333021,drill,3.0,False
2467.0,1994.8412,94.6437,1149.6429,54.118,26.3016,13.5127,78.4227,,252.3784,A,93.8724,1.0082164725734082,252.5793,0.9992046062365364,drill,2.0,False
2468.0,1994.8207,98.0414,1149.6263,60.8701,25.0974,13.1642,78.1436,,252.7604,A,93.8724,1.0444113498749366,252.5042,1.001014636588223,drill,1.0,False
2469.0,1994.7937,92.8385,1149.9856,117.0847,26.9913,11.909,77.6834,,251.9713,A,93.4866,0.9930674556567466,252.477,0.9979970452754112,low_pressure_event,0.0,False
2470.0,1994.77,76.0799,1150.6273,101.5502,25.6551,12.7498,78.1241,,250.8026,A,93.3309,0.8151630381792097,252.4498,0.9934751384235598,low_pressure_event,0.0,False
2471.0,1994.7472,73.481,1150.3969,123.8432,24.9874,12.2498,78.613,,251.5145,A,93.0708,0.7895172277448995,252.4408,0.9963306248435276,low_pressure_event,0.0,False
2472.0,1994.7247,86.2669,1150.0034,102.7385,26.129,12.0932,78.1031,,251.6591,A,93.0708,0.9268954387412593,252.4111,0.9970207332403369,low_pressure_event,0.0,False
2473.0,1994.7013,75.9475,1150.6459,113.3523,26.6674,12.3446,77.8513,,250.5558,A,93.0708,0.8160185579150496,252.3784,0.9927783043239834,low_pressure_event,0.0,False
2474.0,1994.6774,73.1924,1150.689,121.6279,26.7407,13.3025,78.6104,,251.3702,A,93.0708,0.7864163625970767,252.355,0.9960975609756099,low_pressure_event,0.0,False
2475.0,1994.6533,86.8733,1149.7047,102.4922,26.3096,11.7191,77.6614,,252.355,A,93.0708,0.9334109086845712,252.0971,1.0010230185115179,low_pressure_event,0.0,False
2476.0,1994.6295,91.9503,1149.7748,113.2447,25.8783,12.4491,78.4622,,252.5042,A,93.0708,0.9879607782462383,252.0971,1.00161485395905,low_pressure_event,0.0,False
2477.0,1994.6074,92.4926,1149.7748,144.557,25.5085,13.3894,78.0473,,252.4408,A,92.9927,0.9946221585135177,252.0752,1.0014503608447003,drill,1.0,False
2478.0,1994.5844,93.0708,1149.7748,130.1657,24.7889,11.411,79.3729,,252.4111,A,92.9927,1.0008398508700147,252.0614,1.0013873603812404,drill,2.0,False
2479.0,1994.5613,93.4866,1149.7748,102.2266,25.4018,12.2422,76.9286,,252.477,A,92.9927,1.0053111695864299,252.0245,1.0017954603619887,drill,3.0,False
2480.0,1994.5383,93.3309,1149.7748,92.6182,24.8088,10.9194,78.4488,,252.4498,A,93.0708,1.002794646656094,252.0245,1.0016875343468592,drill,4.0,False
2481.0,1994.5157,92.9927,1149.7748,75.5347,19.2287,7.4774,67.8822,,251.7168,A,93.0756,0.9991093261821573,252.0245,0.9987790869538478,drill,5.0,False
2482.0,1994.4932,93.0756,1153.2161,87.3044,20.0129,4.8038,77.9036,,251.3652,A,93.0867,0.999880756327166,252.0245,0.997383984493571,drill,6.0,True
2483.0,1994.4694,93.414,1154.2307,83.5992,21.5357,5.634,79.167,,252.0752,A,93.1166,1.0031938451360982,252.0245,1.0002011709179068,drill,7.0,True
2484.0,1994.4474,93.3181,1153.9865,104.1828,23.9812,9.5302,77.1102,,252.0971,A,93.1166,1.0021639535807794,252.0245,1.0002880672315588,drill,8.0,True
2485.0,1994.4257,93.3951,1153.9292,142.4988,25.3955,10.6384,78.1032,,252.0614,A,93.1166,1.0029908738076776,252.0245,1.0001464143367014,drill,9.0,True
2486.0,1994.4014,93.4465,1154.0209,160.835,28.0223,13.5548,77.6417,,252.1106,A,93.3181,1.0013759388585923,252.0245,1.0003416334523032,drill,10.0,True
2487.0,1994.3765,92.9488,1154.1079,127.302,28.5765,14.7084,78.0808,,252.0245,A,93.3309,0.9959059646912224,252.0245,1.0,drill,11.0,True
2488.0,1994.355,93.5054,1154.0494,142.4315,27.3475,13.7387,78.1178,,251.9879,A,93.3951,1.0011810041426155,252.0245,0.9998547760237596,drill,12.0,True
2489.0,1994.3329,93.6198,1153.8904,144.59,27.0381,13.1374,78.4524,,251.9153,A,93.414,1.00220309589569,252.0245,0.9995667087922008,drill,13.0,True
2490.0,1994.3101,93.1166,1153.9495,126.1653,25.0802,11.2189,79.0522,,251.771,A,93.414,0.9968163230350912,252.0245,0.998994145410466,drill,14.0,True
